Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1719_RaspberryPi 4 4GB Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1719_RaspberryPi 4 4GB Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,check,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1720_RaspberryPi 4 8GB Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,verification performed,action,check,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,verification performed,action,check,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1722_RaspberryPi 3B Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Misplaced Verification,verification performed,action,check,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1724_RaspberryPi 2 Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1724_RaspberryPi 2 Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1724_RaspberryPi 2 Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1724_RaspberryPi 2 Post-install,0,Misplaced Verification,verification performed,action,check,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1724_RaspberryPi 2 Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1725_RaspberryPi CM3 Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1725_RaspberryPi CM3 Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1725_RaspberryPi CM3 Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1726_RaspberryPi CM3+ Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1726_RaspberryPi CM3+ Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1726_RaspberryPi CM3+ Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Misplaced Verification,verification performed,action,Check,Check that the correct SSH keys have been imported by SSHing into the machine or looking in ~/.ssh./
../testcases/image/1729_S390X Install LPAR (Server live),0,Misplaced Verification,verification performed,action,Check,Check that the correct SSH keys have been imported by SSHing into the machine or looking at ~/.ssh .
../testcases/image/1729_S390X Install LPAR (Server live),0,Misplaced Verification,SUT state declaration,action,"[devices, are, used]",At the 'Zdev setup' screen select zfcp-host devices (usually two) and enable them (make sure the correct devices for your particular LPAR are used.
../testcases/image/1730_S390X Install zVM (Server live),0,Misplaced Verification,verification performed,action,Check,Check that the correct SSH keys have been imported by SSHing into the machine or looking at ~/.ssh .
../testcases/image/1733_Install (Safe Graphics mode),0,Misplaced Verification,verification performed,action,Verify,Verify that the full drive space is allocated
../testcases/image/1733_Install (Safe Graphics mode),0,Misplaced Verification,SUT state declaration,action,"[launches, are, taken]",Click on the release notes hyperlink to confirm that a browser launches and you are taken to the release notes web page.
../testcases/image/1736_Install Unleashed,0,Misplaced Verification,verification performed,action,Check,Check the board switches to ensure they are in sdcard mode
../testcases/image/1737_Install Unmatched,0,Misplaced Verification,verification performed,action,Check,Check the board switches to ensure they are in sdcard mode
../testcases/image/1739_WSL Import and run,0,Misplaced Verification,question as step,action,,[]: Home Phone []: Other []: Is the information correct?
../testcases/image/1739_WSL Import and run,0,Misplaced Verification,SUT state declaration,action,"[image, has, installed]","Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually."
../testcases/image/1739_WSL Import and run,0,Misplaced Verification,SUT state declaration,action,"[message, is, shown]",This message is shown once a day.
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,verification performed,action,Check,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1740_RaspberryPi 400 Post-install,0,Misplaced Verification,SUT state declaration,action,"[address, is, recorded]","Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Misplaced Verification,verification performed,action,Check,Check output of free -h
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Misplaced Verification,verification performed,action,check,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Misplaced Verification,verification performed,action,check,"With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
