Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Select your location
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Configure the keyboardSelect layout, Select country"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Choose a hostname
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Choose a username
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Choose a password
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Re-enter password
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Encrypt your home directory, "
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Is this time zone correct? or to setup
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Partitioning method, "
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Select disk to partition, use the listed device"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Write changes to disks, verify targets, if correct, to start"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"http proxy request, leave blank"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,How do you want to manage upgrades on this system? 
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Choose software, Tab to , no additional selections"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Install the GRUB boot loader to the master boot record, "
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Remove the installation media (CDROM or USB key), then "
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Wait for the system reboot, then login"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,"Select Tab, then to exit"
../testcases/image/1640_Install_Minimal_System,0,Unverified Action,,action,,Logout
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Boot up the server image
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Select language
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Press F4, arrow down, select , press Enter"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Press Enter a 2nd time to 
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Choose the language
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Select your location
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Configure the keyboardSelect layout, Select country"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Choose a hostname
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Choose a username
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Choose a password
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Re-enter password
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Encrypt your home directory, "
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Is this time zone correct? if correct, to setup"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Partitioning method, "
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Select disk to partition, use the listed device"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Write changes to disks, verify targets, if correct, to start"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"http proxy request, leave blank, "
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,How do you want to manage upgrades on this system? 
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Choose software to install, Tab to , no additional selections"
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Install the GRUB boot loader to the master boot record, "
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Remove the installation media (CDROM or USB key), then "
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Wait for the system reboot and login
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,"Hit Tab, then to exit."
../testcases/image/1641_Install_Minimal_Virtual_System,0,Unverified Action,,action,,Logout by typing: 
../testcases/image/1642_Server_Upgrade_CLI,0,Unverified Action,,action,,"Login into the system locally, or via SSH"
../testcases/image/1642_Server_Upgrade_CLI,1,Unverified Action,,action,,"Login into the system locally, or via SSH"
../testcases/image/1642_Server_Upgrade_CLI,1,Unverified Action,,action,,"When asked to start the upgrade, type "
../testcases/image/1642_Server_Upgrade_CLI,1,Unverified Action,,action,,"When asked, restart services during package upgrades without asking, select "
../testcases/image/1642_Server_Upgrade_CLI,1,Unverified Action,,action,,"When asked, remove obsolete packages, type "
../testcases/image/1642_Server_Upgrade_CLI,1,Unverified Action,,action,,Login into the system
../testcases/image/1642_Server_Upgrade_CLI,2,Unverified Action,,action,,"Login into the system locally, or via SSH"
../testcases/image/1642_Server_Upgrade_CLI,2,Unverified Action,,action,,"When asked to start the upgrade, type "
../testcases/image/1642_Server_Upgrade_CLI,2,Unverified Action,,action,,"When asked, restart services during package upgrades without asking, select "
../testcases/image/1642_Server_Upgrade_CLI,2,Unverified Action,,action,,"When asked, Remove obsolete packages, type "
../testcases/image/1642_Server_Upgrade_CLI,2,Unverified Action,,action,,Login into the system
../testcases/image/1642_Server_Upgrade_CLI,3,Unverified Action,,action,,"Login into the system locally, or via SSH"
../testcases/image/1642_Server_Upgrade_CLI,3,Unverified Action,,action,,"When asked, restart services during package upgrades without asking, select "
../testcases/image/1642_Server_Upgrade_CLI,3,Unverified Action,,action,,"When asked, remove obsolete packages, type "
../testcases/image/1642_Server_Upgrade_CLI,3,Unverified Action,,action,,Login into the system
../testcases/image/1655_Xubuntu Core Install tasksel,0,Unverified Action,,action,,Boot the image
../testcases/image/1655_Xubuntu Core Install tasksel,0,Unverified Action,,action,,Select Yes to accept the changes and press Enter
../testcases/image/1655_Xubuntu Core Install tasksel,0,Unverified Action,,action,,Select Xubuntu minimal installation with the space bar and press enter 
../testcases/image/1655_Xubuntu Core Install tasksel,0,Unverified Action,,action,,Log in and check the desktop is installed
../testcases/image/1658_Xubuntu Core Upgrade taskesel,0,Unverified Action,,action,,Install the core task in a current release.
../testcases/image/1658_Xubuntu Core Upgrade taskesel,0,Unverified Action,,action,,Obtain all updates for your system.
../testcases/image/1658_Xubuntu Core Upgrade taskesel,0,Unverified Action,,action,,Make sure xubuntu-desktop is not installed.
../testcases/image/1658_Xubuntu Core Upgrade taskesel,1,Unverified Action,,action,,Install the core task in a current release.
../testcases/image/1658_Xubuntu Core Upgrade taskesel,1,Unverified Action,,action,,Obtain all updates for your system.
../testcases/image/1658_Xubuntu Core Upgrade taskesel,1,Unverified Action,,action,,"Uninstall both xubuntu-core and xubuntu-desktop, if installed."
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Boot up the image in BIOS mode
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,"On the network configuration screen, just select Done (it should be selected by default)"
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,"On the filesystem setup screen, select ""Use An Entire Disk"" (it should be selected by default)"
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Choose a disk to install to
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,On the file system summary screen select Done (it should be selected by default)
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,"In the confirmation dialog, select ""Continue"" (it should notbe selected by default)"
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,"Fill out the user information, making sure to import your SSH keys from somewhere"
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Wait for the install to complete
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Remove the installation media (CDROM or USB key)
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Reboot the system
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Ensure that you can log into the system with the username and password you provided
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Ensure that you can run commands with sudo
../testcases/image/1696_Install BIOS (Server live),0,Unverified Action,,action,,Check that the correct SSH keys have been imported by SSHing into the machine or looking in ~/.ssh./
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Boot up the image in UEFI mode
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,"On the network configuration screen, just select Done (it should be selected by default)"
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,"On the filesystem setup screen, select ""Use An Entire Disk"" (it should be selected by default)"
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Choose a disk to install to
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,On the file system summary screen select Done (it should be selected by default)
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,"In the confirmation dialog, select ""Continue"" (it should notbe selected by default)"
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,"Fill out the user information, making sure to import your SSH keys from somewhere"
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Wait for the install to complete
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Remove the installation media (CDROM or USB key)
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Reboot the system
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Ensure that you can log into the system with the username and password you provided
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Ensure that you can run commands with sudo
../testcases/image/1697_Install UEFI (Server live),0,Unverified Action,,action,,Check that the correct SSH keys have been imported by SSHing into the machine or looking in ~/.ssh./
../testcases/image/1700_Alternate Install (No Network),0,Unverified Action,,action,,Login and check the system installed correctly
../testcases/image/1701_Install using Calamares (entire disk),0,Unverified Action,,action,,"On the desktop, click the ""Start FAMILY XX.YY"" icon to open the installer"
../testcases/image/1702_Install using Calamares (manual partitioning),0,Unverified Action,,action,,"On the desktop, click the ""Start FAMILY XX.YY"" icon to open the installer"
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,Boot up the image in UEFI mode in a system or VM with at least two disks attached.
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,"On the network configuration screen, just select Done (it should be selected by default)"
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,"On the filesystem setup screen, select ""Manual"""
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,Create a partition on two drives. For each drive: 
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,"If it already has partitions, select ""Reformat"" from the menu"
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,"Select ""Add partition"" from the menu"
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,"Leave size blank and select ""Leave unformatted"" for the format"
../testcases/image/1710_Install RAID1 (Server live),0,Unverified Action,,action,,Click Done
../testcases/image/1710_Install RAID1 (Server live),1,Unverified Action,,action,,"Select the ""Create software RAID (md)"" button"
../testcases/image/1710_Install RAID1 (Server live),1,Unverified Action,,action,,"Select the two partitions you created to be part of the RAID (they should be the only available options, unless the machine has more than two disks)"
../testcases/image/1710_Install RAID1 (Server live),1,Unverified Action,,action,,Select create
../testcases/image/1710_Install RAID1 (Server live),1,Unverified Action,,action,,"Select the md0 device and choose ""Format"" from the menu"
../testcases/image/1710_Install RAID1 (Server live),1,Unverified Action,,action,,The default should be to format as ext4 and mount at /. Select Done
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,Boot up the image in UEFI mode in a system or VM with at least two disks attached.
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,Choose the desired language
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,"On the network configuration screen, just select Done (it should be selected by default)"
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,"On the filesystem setup screen, select ""Manual"""
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,Create a partition on two drives. For each drive: 
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,"If it already has partitions, select ""Reformat"" from the menu"
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,"Select ""Add partition"" from the menu"
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,"Leave size blank and select ""Leave unformatted"" for the format"
../testcases/image/1715_Degraded RAID1 (Server live),0,Unverified Action,,action,,Click Done
../testcases/image/1715_Degraded RAID1 (Server live),1,Unverified Action,,action,,"Select the ""Create software RAID (md)"" button"
../testcases/image/1715_Degraded RAID1 (Server live),1,Unverified Action,,action,,"Select the two partitions you created to be part of the RAID (they should be the only available options, unless the machine has more than two disks)"
../testcases/image/1715_Degraded RAID1 (Server live),1,Unverified Action,,action,,Select create
../testcases/image/1715_Degraded RAID1 (Server live),1,Unverified Action,,action,,"Select the md0 device and choose ""Format"" from the menu"
../testcases/image/1715_Degraded RAID1 (Server live),1,Unverified Action,,action,,The default should be to format as ext4 and mount at /. Select Done
../testcases/image/1716_Install (entire disk with ZFS),0,Unverified Action,,action,,Click on the release notes hyperlink to confirm that a browser launches and you are taken to the release notes web page.
../testcases/image/1717_Install RST,0,Unverified Action,,action,,Boot up the image in UEFI mode
../testcases/image/1717_Install RST,0,Unverified Action,,action,,"In GRUB boot menu, select UEFI Firmware settings"
../testcases/image/1717_Install RST,0,Unverified Action,,action,,"Check hardware settings for the hard-drive and if set to ACPI mode, change it to ""RAID"" or ""RST"""
../testcases/image/1717_Install RST,0,Unverified Action,,action,,Save and exit the firmware
../testcases/image/1717_Install RST,0,Unverified Action,,action,,Follow the instructions on the page OR disable RST from UEFI firmware
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"The subiquity UI will pop-up after some time, choose your desired language, or confirm the default 'English'."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"At the network configuration screen, just select 'Done' (it should be pre-selected)."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"At the filesystem setup screen, select ""Use An Entire Disk"" (should be pre-selected)."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,Choose a disk to install to.
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,At the file system summary screen select Done (should be selected by default).
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"At the confirmation dialog, select ""Continue"" (should not be selected by default)."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"Fill out the user information dialog, ideally making sure to import your SSH keys from git or launchpad."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,Wait until the installation is completed.
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,"Reboot the system, and monitor the progress via the (sol) console."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,Ensure that it's possible to login to the system.
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,Ensure that you can run commands with sudo.
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Unverified Action,,action,,Check that the correct SSH keys have been imported by SSHing into the machine or looking in ~/.ssh./
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"Download the live server ISO image to your install server, loopback-mount (or better extract) it there and make it remotely available via ftp."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Boot up a live server image with the help of the 'Load from Removable Media and Server' task of the HMC (Hardware Management Console).
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"The subiquity UI will be displayed after login - choose your desired language, or confirm the default 'English'."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"At the network configuration screen, select 'Done' (it should be pre-selected)."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"At the filesystem setup screen, select ""Use An Entire Disk"" (should be pre-selected)."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Choose a disk to install to.
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,At the file system summary screen select 'Done' (should be pre-selected).
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"At the confirmation dialog, select 'Continue'."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,"Fill out the user information dialog, ideally including the import of your SSH keys from launchpad (or github)."
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Wait until the installation is complete and select 'Reboot'.
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,You may optionally monitor the (re-)boot progress via the console ('Operating System Messages' HMC task).
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Ensure that it's possible to login to the system.
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Ensure that you can run commands with sudo (like for example 'sudo apt update').
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Ensure that the correct s390x devices were configured (like for example with 'lszdev --online').
../testcases/image/1729_S390X Install LPAR (Server live),0,Unverified Action,,action,,Check that the correct SSH keys have been imported by SSHing into the machine or looking at ~/.ssh .
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"Download the live server ISO image to your install server, loopback-mount (or better extract) it there and make it remotely available via ftp."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Connect the z/VM guest that is going to be installed with the help of a 3270 terminal emulator (usually x3270 or c3270).
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"Transfer the kernel, initrd, parmfile and REXX script, located in the boot folder of the ISO image, to the z/VM guest (either with ftp or with the help of the 3270 terminal emulator file transfer functionality."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Boot up a live server image by executing the ubuntu REXX script from CMS running inside of the z/VM guest.
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"The subiquity UI will be displayed after login - choose your desired language, or confirm the default 'English'."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"At the network configuration screen, select 'Done' (it should be pre-selected)."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"At the filesystem setup screen, select ""Use An Entire Disk"" (should be pre-selected)."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Choose a disk to install to.
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,At the file system summary screen select 'Done' (should be pre-selected).
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"At the confirmation dialog, select 'Continue'."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,"Fill out the user information dialog, ideally including the import of your SSH keys from launchpad (or github)."
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Wait until the installation is complete and select 'Reboot'.
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,You may optionally monitor the (re-)boot progress via the console ('Operating System Messages' HMC task).
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Ensure that it's possible to login to the system.
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Ensure that you can run commands with sudo (like for example 'sudo apt update').
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Ensure that the correct s390x devices were configured (like for example with 'lszdev --online').
../testcases/image/1730_S390X Install zVM (Server live),0,Unverified Action,,action,,Check that the correct SSH keys have been imported by SSHing into the machine or looking at ~/.ssh .
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo apt install -y tftpd-hpa apache2
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo curl http://cdimage.ubuntu.com/ubuntu-server/daily-live/current/RELEASE-live-server-arm64.iso -o /var/www/html/test-live-server-arm64.iso
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo mkdir /var/lib/tftpboot/grub /var/lib/tftpboot/casper
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"sudo mount -o loop,ro /var/www/html/test-live-server-arm64.iso /mnt"
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo cp /mnt/casper/initrd /var/lib/tftpboot/casper
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo cp /mnt/casper/vmlinuz /var/lib/tftpboot/casper
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,sudo curl http://ports.ubuntu.com/ubuntu-ports/dists/RELEASE/main/uefi/grub2-arm64/current/grubnetaa64.efi.signed -o /var/lib/tftpboot/grubnetaa64.efi.signed
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"echo ""menuentry \""Netboot from Ubuntu Live image\"" {"" | sudo tee /var/lib/tftpboot/grub/grub.cfg"
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"echo "" set gfxpayload=keep | sudo tee -a /var/lib/tftpboot/grub/grub.cfg"
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"echo "" linux /casper/vmlinuz url=http://HOST/test-live-server-arm64.iso only-ubiquity ip=dhcp ---"" | sudo tee -a /var/lib/tftpboot/grub/grub.cfg"
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"echo "" initrd /casper/initrd"" | sudo tee -a /var/lib/tftpboot/grub/grub.cfg"
../testcases/image/1732_Netinstall (arm64 server live),0,Unverified Action,,action,,"echo ""}"" | sudo tee -a /var/lib/tftpboot/grub/grub.cfg"
../testcases/image/1733_Install (Safe Graphics mode),0,Unverified Action,,action,,Click on the release notes hyperlink to confirm that a browser launches and you are taken to the release notes web page.
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo apt install -y tftpd-hpa apache2
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo curl http://cdimage.ubuntu.com/ubuntu-server/daily-live/current/RELEASE-live-server-amd64.iso -o /var/www/html/test-live-server-amd64.iso
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo mkdir /srv/tftp/grub
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"sudo mount -o loop,ro /var/www/html/test-live-server-amd64.iso /mnt"
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo cp /mnt/casper/initrd /srv/tftp
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo cp /mnt/casper/vmlinuz /srv/tftp
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,sudo curl http://archive.ubuntu.com/ubuntu/dists/RELEASE/main/uefi/grub2-amd64/current/grubnetx64.efi -o /srv/tftp/grubnetx64.efi
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"echo ""menuentry \""Netboot from Ubuntu Live image\"" {"" | sudo tee /srv/tftp/grub/grub.cfg"
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"echo "" set gfxpayload=keep"" | sudo tee -a /srv/tftp/grub/grub.cfg"
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"echo "" linux /vmlinuz url=http://HOST/test-live-server-amd64.iso only-ubiquity ip=dhcp ---"" | sudo tee -a /srv/tftp/grub/grub.cfg"
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"echo "" initrd /initrd"" | sudo tee -a /srv/tftp/grub/grub.cfg"
../testcases/image/1734_Netinstall (amd64 server live),0,Unverified Action,,action,,"echo ""}"" | sudo tee -a /srv/tftp/grub/grub.cfg"
../testcases/image/1739_WSL Import and run,0,Unverified Action,,action,,"Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Unverified Action,,action,,Exit WSL. Type CTRL+D twice until you're back to the PowerShell prompt.
../testcases/image/1739_WSL Import and run,0,Unverified Action,,action,,"Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1300_Install (entire disk),0,Unverified Action,,action,,Click on the release notes hyperlink to confirm that a browser launches and you are taken to the release notes web page.
../testcases/image/1301_Install (auto-resize),0,Unverified Action,,action,,Click on the Install Now button
../testcases/image/1303_Live Session,1,Unverified Action,,action,,
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Boot up the image
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Wait to hear the drums
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Alt+Super+S to start the screen-reader
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Alt+Tab to change to the installer
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Up or Down arrow to select your language(default is English)
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,"Press Tab once to ""Try FAMILY"""
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Enter
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Wait for the Desktop to begin the installation. 
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Super+1 to begin the installation. Super is the left windows key
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Use up-arrow and down-arrow to select the language you want to the installation to use 
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Enter
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Use up-arrow and down-arrow to hear the options and spacebar to select them
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Enter
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Use up-arrow and down-arrow to hear and select partitioning options 
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Enter
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press up-arrow and down-arrow to select the drive to install FAMILY on 
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Tab three times 
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Enter
../testcases/image/1309_Install (Screen Reader),0,Unverified Action,,action,,Press Tab 
