Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1726_RaspberryPi CM3+ Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1726_RaspberryPi CM3+ Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1727_RaspberryPi CM3+ Lite Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Eager Action,multiple actions,action,"['Boot', ', monitor']","Boot up a system using IPMI, monitor the (sol) console, until the Petitboot menu shows up and select 'Exit to shell'."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Eager Action,multiple actions,action,"['Download', 'might need']","Download the ISO image, usually the one mentioned here in the QA tracker that was requested to be tested, using wget (a proxy server might need to be specified)."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Eager Action,multiple actions,action,"['will pop', ', choose', 'or confirm']","The subiquity UI will pop-up after some time, choose your desired language, or confirm the default 'English'."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Eager Action,multiple actions,action,"['Reboot', 'and monitor']","Reboot the system, and monitor the progress via the (sol) console."
../testcases/image/1728_PPC64EL Install using Netboot (Petitboot),0,Eager Action,multiple actions,action,"['Ensure', 'can run']",Ensure that you can run commands with sudo.
../testcases/image/1729_S390X Install LPAR (Server live),0,Eager Action,multiple actions,action,"['Download', 'and make']","Download the live server ISO image to your install server, loopback-mount (or better extract) it there and make it remotely available via ftp."
../testcases/image/1729_S390X Install LPAR (Server live),0,Eager Action,multiple actions,action,"[', open', 'or use']","If the boot-up of the installation system is complete, open the ""Integrated ASCII Console"" or use a remote ssh installer session (recommended) to connect to the live installer."
../testcases/image/1729_S390X Install LPAR (Server live),0,Eager Action,multiple actions,action,"['- choose', 'or confirm']","The subiquity UI will be displayed after login - choose your desired language, or confirm the default 'English'."
../testcases/image/1729_S390X Install LPAR (Server live),0,Eager Action,multiple actions,action,"['and enable', '(make']",At the 'Zdev setup' screen select zfcp-host devices (usually two) and enable them (make sure the correct devices for your particular LPAR are used.
../testcases/image/1729_S390X Install LPAR (Server live),0,Eager Action,multiple actions,action,"['Ensure', 'can run']",Ensure that you can run commands with sudo (like for example 'sudo apt update').
../testcases/image/1730_S390X Install zVM (Server live),0,Eager Action,multiple actions,action,"['Download', 'and make']","Download the live server ISO image to your install server, loopback-mount (or better extract) it there and make it remotely available via ftp."
../testcases/image/1730_S390X Install zVM (Server live),0,Eager Action,multiple actions,action,"['- choose', 'or confirm']","The subiquity UI will be displayed after login - choose your desired language, or confirm the default 'English'."
../testcases/image/1730_S390X Install zVM (Server live),0,Eager Action,multiple actions,action,"['Ensure', 'can run']",Ensure that you can run commands with sudo (like for example 'sudo apt update').
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['‘Ubuntu', 'and press']",Select ‘Ubuntu (safe graphics)’ and press Enter
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['Click', 'Click continue']",Click continue
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1733_Install (Safe Graphics mode),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1739_WSL Import and run,0,Eager Action,multiple actions,action,"['ubuntu Enter', 'press ENTER']","Since the image	has been installed directly and not with the distro launcher, you're logged in a root by default and have to create a first user manually. # adduser ubuntu Adding user `ubuntu' ... Adding new group `ubuntu' (1000) ... Adding new user `ubuntu' (1000) with group `ubuntu' ... Creating home directory `/home/ubuntu' ... Copying files from `/etc/skel' ... New password: Retype new password: passwd: password updated successfully Changing the user information for ubuntu Enter the new value, or press ENTER for the default Full Name []: Room Number []: Work Phone []: Home Phone []: Other []: Is the information correct? [Y/n] "
../testcases/image/1739_WSL Import and run,0,Eager Action,multiple actions,action,"['Start', '. See', 'See', 'please create']","Start a WSL	session directly with the newly created user. &gt; wsl -d Ubuntu20.04.3 -u ubuntu To run a command as administrator (user &quot;root&quot;), use &quot;sudo &lt;command&gt;&quot;. See &quot;man sudo_root&quot; for details. Welcome to Ubuntu 20.04.3 LTS (GNU/Linux 5.10.43.3-microsoft-standard-WSL2 x86_64) * Documentation: https://help.ubuntu.com * Management: https://landscape.canonical.com * Support: https://ubuntu.com/advantage System information as of Mon Aug 23 03:31:35 PDT 2021 System load: 0.16 Processes: 8 Usage of /: 0.5% of 250.98GB Users logged in: 0 Memory usage: 6% IPv4 address for eth0: 172.30.131.4 Swap usage: 0% 1 update can be applied immediately. To see these additional updates run: apt list --upgradable This message is shown once a day. To disable it please create the /home/ubuntu/.hushlogin file. ubuntu@WSL:/mnt/c/Users/ubuntu$ "
../testcases/image/1739_WSL Import and run,0,Eager Action,multiple actions,action,"['Install', 'and run']",Install and run a graphical application $ sudo apt install x11-utils [...] 
../testcases/image/1740_RaspberryPi 400 Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1740_RaspberryPi 400 Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1740_RaspberryPi 400 Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1741_RaspberryPi CM4 2GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1742_RaspberryPi CM4 4GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1742_RaspberryPi CM4 4GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1742_RaspberryPi CM4 4GB Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1742_RaspberryPi CM4 4GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1742_RaspberryPi CM4 4GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1743_RaspberryPi CM4 8GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1743_RaspberryPi CM4 8GB Post-install,0,Eager Action,multiple actions,action,"['. Press', 'Press']","During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1743_RaspberryPi CM4 8GB Post-install,0,Eager Action,multiple actions,action,"['Perform', 'USB portMake', '/stickMount', ', adjust']","Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1743_RaspberryPi CM4 8GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI0 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI0 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI0 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1743_RaspberryPi CM4 8GB Post-install,0,Eager Action,multiple actions,action,"[': Install', 'first check', '; run', 'and adjust', '(Jfor']","With an HDMI monitor that supports audio plugged into the HDMI1 output, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI1 port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI1 port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1304_VMWare Easy Install,0,Eager Action,multiple actions,action,"['Enter', 'and click']","Enter your Full Name, username, and password and click next"
../testcases/image/1304_VMWare Easy Install,0,Eager Action,multiple actions,action,"['Enter', 'and click']","Enter the virtual machine name, and storage location and click next"
../testcases/image/1304_VMWare Easy Install,0,Eager Action,multiple actions,action,"['Choose', 'and click']",Choose your disk size and storage format and click next
../testcases/image/1304_VMWare Easy Install,0,Eager Action,multiple actions,action,"['Review', 'and click', 'click finish']",Review your settings and click finish
../testcases/image/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Click', 'and change', '(remember']",Click the behaviour tab and change the settings to a non-default setting (remember the setting chosen!)
../testcases/image/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Click', 'and change', '(remember']",Click the shortcuts tab and change some shortcuts to non-default settings (remember the settings chosen!) 
../testcases/image/1412_Unity GSetting Migration,0,Eager Action,multiple actions,action,"['Restart', '(log', 'and login']",Restart your sessions (log out and login again)
../testcases/image/1300_Install (entire disk),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1300_Install (entire disk),0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1300_Install (entire disk),0,Eager Action,multiple actions,action,"['Click', 'Click continue']",Click continue
../testcases/image/1300_Install (entire disk),0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1300_Install (entire disk),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Note', 'will proceed']","Note the drive selected on the Select drive list and the bar stateIf the target drive has a free partition with sufficient freespace, install will proceed without further partitioning intervention"
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1301_Install (auto-resize),0,Eager Action,multiple actions,action,"['Allow', ', select']","Allow the machine to reboot, select the first option at the grub menu"
../testcases/image/1302_Install (manual partitioning),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1302_Install (manual partitioning),0,Eager Action,multiple actions,action,"['Select', 'and use']","Select the drive you wish to partition and use the Add '+', Change 'Change...', and Delete '-' buttons to create your desired scheme"
../testcases/image/1302_Install (manual partitioning),0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1302_Install (manual partitioning),0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1302_Install (manual partitioning),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1303_Live Session,0,Eager Action,multiple actions,action,"['""Try', 'and wait']","Press ""Try FAMILY"" and wait for the Live session to start"
../testcases/image/1303_Live Session,1,Eager Action,multiple actions,action,"['Use', 'and execute']",Use and execute the default applications found for the desktop enviroment being run
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'then press']",Select your language and then press Enter
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Note', ""'Check"", 'and install']",Note the state of the 'Check Erase Disk and install FAMILY' radio button
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Execute', '-get', '-upgrade']",Execute the following command on the command line to install any updates that may be present sudo apt-get update && sudo apt-get dist-upgrade
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Enter', 'and click']",Enter your oem password and click ok
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Shutdown', 'and remove', '. Turn', 'Turn']",Shutdown the machine and remove the install disc. Turn the machine back on
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'and click', 'click Continue']",Select a language and click Continue
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'and click', 'click Continue']",Select a timezone and click Continue
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Select', 'and click', 'click Continue']",Select a keyboard layout and click Continue
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['Add', 'and click', 'click Continue']",Add end user details and click Continue
../testcases/image/1305_Install (OEM setup),0,Eager Action,multiple actions,action,"['usersâ€™', 'hit enter']",Type in the â€˜end usersâ€™ username and password and hit enter
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['and use', 'and press']",Press F6 and use the down arrow to get to Free software only and press Enter
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['and click', 'click continue']",Select language and click continue
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['Note', ""'Check"", 'and install']",Note the state of the 'Check Erase Disk and install FAMILY' radio button
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1307_Free Software Only,0,Eager Action,multiple actions,action,"['. Click', 'Click']",Open dash and type Terminal into search box. Click on Terminal icon.
../testcases/image/1309_Install (Screen Reader),0,Eager Action,multiple actions,action,"['Use', 'and select']",Use up-arrow and down-arrow to hear and select partitioning options 
../testcases/image/1309_Install (Screen Reader),0,Eager Action,multiple actions,action,"['Check', 'or alter']",Check your keyboard layout is correct or alter 
../testcases/image/1309_Install (Screen Reader),0,Eager Action,multiple actions,action,"['Input', '/!\\ Note', 'Note']",Input your initial user details and password /!\ Note admin can not be used - it is a dedicated Linux User 
../testcases/image/1309_Install (Screen Reader),0,Eager Action,multiple actions,action,"['Wait', ', remove']","Wait a few seconds for the cd drive to quit spinning, remove the disc and press Enter"
../testcases/image/1309_Install (Screen Reader),0,Eager Action,multiple actions,action,"['must restart', 'will start', 'then start']","After restarting, at the desktop, you must restart again. This will start the screen-reader. It will then start at login"
../testcases/image/1310_Upgrade,0,Eager Action,multiple actions,action,"['Install', 'then click', '""Install']","Install all updates available for the release you want to upgrade by running update-manager, then click ""Install now"" to install the updates."
