Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""wlan0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1721_RaspberryPi 3B+ Post-install,0,Ambiguous Test,indefinite pronoun,verification,nothing,cmpreturns 0 and outputs nothing indicating the files are identical 
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,Immediately,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,respectively,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,appropriately,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,early,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,early,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,google.comsuccessfully,Check auto-configuration of ethernet Run ip addrCheck that a valid IP address is recorded on the eth0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,action,google.comsuccessfully,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,System reboots successfully to a login prompt 
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,adjective,verification,less,System shuts down in a reasonable time (less than a minute) 
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Perform a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,portMake a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Connect a,Connect a USB keyboard to one of the USB2 ports 
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,action,applyWait a,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""eth0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""wlan0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,indefinite pronoun,action,anything,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1722_RaspberryPi 3B Post-install,0,Ambiguous Test,indefinite pronoun,verification,nothing,cmpreturns 0 and outputs nothing indicating the files are identical 
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,Immediately,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,respectively,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,appropriately,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,early,"With an HDMI monitor that supports audio, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the HDMI port: cat /proc/asound/cardsand note the number at the start of the line for the HDMI port (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,usually,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,possibly,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,early,"With a pair of headphones with a 3.5mm jack, and an available MP3 file: Install mpg321 and amixer with sudo apt install mpg321 alsa-utilsFind the correct hardware output for the headphone jack: cat /proc/asound/cardsand note the number at the start of the line for the headphone jack (usually 0 and possibly 1 for any connected monitor(s), and 1 or possibly 2 for the headphone jack)Attempt to play your MP3 file with: mpg321 -o alsa -a hw:,0 substituting for the number found during the previous step, and for your choice of MP3 file, e.g. mpg321 -o alsa -a hw:0,0 ""Jeff Wayne - War of the Worlds.mp3""Use Ctrl+Cto end playback early, if you wishIf you cannot hear anything, first check that the mixer's volume is not set too low; run alsamixer, and adjust the volume (Jfor down, Kfor up) before exiting (Esc) and retrying playback"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,action,google.comsuccessfully,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adverb of manner,verification,successfully,System reboots successfully to a login prompt 
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,adjective,verification,less,System shuts down in a reasonable time (less than a minute) 
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"Immediately after the ""rainbow"" splash screen, U-Boot starts. Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Press a,"During the boot sequence, U-Boot starts interacting via serial (GPIO14 and GPIO15, pins 8 and 10 respectively, on the 40-pin GPIO header). Press a key to interrupt the sequence, then type ""boot"" to continue it. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Perform a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,portMake a,"Perform a large (300-600MB) file copy to USB storage Generate a large (500MB) file: dd if=/dev/urandom of=rubbish bs=1M count=500Insert a USB stick (appropriately sized) into a spare USB portMake a mount directory: sudo mkdir /mnt/stickMount the stick: sudo mount /dev/sda1 /mnt/stick(modify mount-point as necessary; check sudo dmesgoutput if unsure)Copy the file: sudo cp rubbish /mnt/stick/Unmount the stick: sudo umount /mnt/stickRemove the stick from the USB portRe-insert the stick into the USB portRe-mount the stick: sudo mount /dev/sda1 /mnt/stick(again, adjust mount-point as necessary)Compare the copied file to that on the stick: cmp rubbish /mnt/stick/rubbish"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,Connect a,Connect a USB keyboard to one of the USB2 ports 
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,action,applyWait a,"Configure wifi via netplan Place the following in /etc/netplan/wifi.yaml(substituting the SSID and password as necessary):network: version: 2 wifis: wlan0: dhcp4: true access-points: my-ssid-here: password: my-password-hereRun sudo netplan applyWait a few seconds (to allow DHCP to complete), then run ip addrCheck that a valid IP address is recorded on the wlan0 interfaceCheck ping google.comsuccessfully pings a few times (Ctrl+Cto cancel)"
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the primary monitor connected to the Pi, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,including a,"Check that the U-Boot prompt (including a two-second wait) appears on the attached serial console, that the keyboard will interrupt the sequence, and that boot successfully concludes after resumption. "
../testcases/image/1723_RaspberryPi 3A+ Post-install,0,Ambiguous Test,verb + indefinite determiner,verification,have a,"The ""wlan0"" interface should have a DHCP assigned IP address and you should be able to ping google.com "
