Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/Studio/1676_Qjackctl,0,Conditional Test Logic,dependent clause,action,If,"Choose an appropriate Periods/Buffer setting. If using a USB audio device, choose 3 for a more stable low latency setting, otherwise choose 2"
../testcases/packages/Studio/1676_Qjackctl,1,Conditional Test Logic,dependent clause,action,Unless,"Unless there is an external device connected that can be used for monitoring, choose the ""Ask Ardour to playback..."" option and click the Forward button."
../testcases/packages/Unity/1392_Unity Alt-tab,15,Conditional Test Logic,dependent clause,action,While,"While still holding ctrl + alt, tap the tab key until you focus on the Firefox application icon"
../testcases/packages/Unity/1393_Unity Dash,14,Conditional Test Logic,dependent clause,action,If,"Navigate between the items between the results: - If you press the down key on your keyboard once, the category should have the focus, if you press it again, you should go to the result of this category. If you press down again, it should go to next category.- The focus change on result (not category) should show the same hovering hint than the one with the mouse- If you press left and right, the focus should go left or right- If you press left and then enter once the focus is in a category title containing ""see xx more results"", the content of this category should expand (and using the key arrays should enable you to scroll the full view).- If you go to a category below an expanded category and press up to go over the content of the previous category, the first item of the last line of this category should get highlighted- If you refocus the same ""show less results"" and press enter, the content of this category should collapse.- Tab should navigate yourself between categories- If you press shift + tab, you should navigate between categories backwards"
../testcases/packages/Unity/1393_Unity Dash,14,Conditional Test Logic,dependent clause,action,If,"Navigate between the items between the results: - If you press the down key on your keyboard once, the category should have the focus, if you press it again, you should go to the result of this category. If you press down again, it should go to next category.- The focus change on result (not category) should show the same hovering hint than the one with the mouse- If you press left and right, the focus should go left or right- If you press left and then enter once the focus is in a category title containing ""see xx more results"", the content of this category should expand (and using the key arrays should enable you to scroll the full view).- If you go to a category below an expanded category and press up to go over the content of the previous category, the first item of the last line of this category should get highlighted- If you refocus the same ""show less results"" and press enter, the content of this category should collapse.- Tab should navigate yourself between categories- If you press shift + tab, you should navigate between categories backwards"
../testcases/packages/Unity/1393_Unity Dash,14,Conditional Test Logic,dependent clause,action,If,"Navigate between the items between the results: - If you press the down key on your keyboard once, the category should have the focus, if you press it again, you should go to the result of this category. If you press down again, it should go to next category.- The focus change on result (not category) should show the same hovering hint than the one with the mouse- If you press left and right, the focus should go left or right- If you press left and then enter once the focus is in a category title containing ""see xx more results"", the content of this category should expand (and using the key arrays should enable you to scroll the full view).- If you go to a category below an expanded category and press up to go over the content of the previous category, the first item of the last line of this category should get highlighted- If you refocus the same ""show less results"" and press enter, the content of this category should collapse.- Tab should navigate yourself between categories- If you press shift + tab, you should navigate between categories backwards"
../testcases/packages/Unity/1393_Unity Dash,15,Conditional Test Logic,dependent clause,verification,Once,"Once the last lens category is highlighted, pressing tab will move the focus to the first filter category and vice versa"
../testcases/packages/Unity/1395_Unity Launcher,8,Conditional Test Logic,dependent clause,action,Once,"Once the launcher is displayed, release super"
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,10,Conditional Test Logic,dependent clause,verification,If,"If not much force is applied and the movement is slow, the mouse cursor should stay on the screen"
../testcases/packages/Unity/1512_Unity Lens Music,3,Conditional Test Logic,dependent clause,action,If,"(You will be charged for this album. If you were not planning to actually buy the album, don't continue with the test)"
../testcases/packages/Unity/1512_Unity Lens Music,4,Conditional Test Logic,dependent clause,action,If,"If you have signed in with Ubuntu One on your desktop, go to the Devices tab of your Ubuntu One Control Panel and Remove the device."
../testcases/packages/Unity/1512_Unity Lens Music,5,Conditional Test Logic,dependent clause,action,If,"If you have automatic payments enabled, sign in to https://pay.ubuntu.com/, click the link with your user name and disable automatic payments."
../testcases/packages/Xfce/1568_exo-helper,0,Conditional Test Logic,dependent clause,action,If,"If you have more than one browser installed, select a different one"
../testcases/packages/Xfce/1568_exo-helper,0,Conditional Test Logic,dependent clause,action,If,"If you have more than one mail reader installed, change default in Mail reader dropdown"
../testcases/packages/Xfce/1568_exo-helper,0,Conditional Test Logic,dependent clause,action,If,"If more than one file manager is installed, change default file manager"
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,1,Conditional Test Logic,dependent clause,action,With,"With the ""Appearance"" module open to the ""Style"" tab, select another style."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,2,Conditional Test Logic,dependent clause,action,With,"With the ""Appearance"" module loaded and the ""Icons"" tab visible, select another icon theme."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,3,Conditional Test Logic,dependent clause,action,With,"With the ""Appearance"" module loaded and the ""Fonts"" tab visible, change the ""Default Font""."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,4,Conditional Test Logic,dependent clause,action,With,"With the ""Appearance"" module loaded and the ""Settings"" tab visible, load a GTK-compliant application (e.g. Globaltime Preferences)."
../testcases/packages/Xfce/1575_Xfce4 Appearance Settings,5,Conditional Test Logic,dependent clause,action,With,"With an active internet connection and the ""Appearance"" module loaded, click the Help button and then on ""Read Online""."
../testcases/packages/Xfce/1580_Xfdesktop Settings,1,Conditional Test Logic,dependent clause,action,If,"If other image folders are available, navigate in Folder dropdown and select a new wallpaper"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,5,Conditional Test Logic,dependent clause,verification,If,"If ""Show notifications"" is ticked on the General tab page, a popup notification appears"
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,2,Conditional Test Logic,dependent clause,verification,While,While window moves - window is slightly transparent
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,2,Conditional Test Logic,dependent clause,verification,While,While window moves - window is completely opaque
../testcases/packages/Xfce/1628_Xubuntu Post-install,0,Conditional Test Logic,dependent clause,action,If,"If you have access to several methods to connect to Internet, connect to them all"
../testcases/packages/Xfce/1628_Xubuntu Post-install,2,Conditional Test Logic,dependent clause,action,If,"If you have a USB drive, plug it in"
../testcases/packages/1306_Kernel (smoke),0,Conditional Test Logic,dependent clause,action,Where,"Where applicable, are you able to suspend and resume your system?"
../testcases/packages/1308_software-properties (smoke),0,Conditional Test Logic,dependent clause,action,If,"If you enable the drivers, does your hardware work?"
../testcases/packages/1414_Deja-Dup,0,Conditional Test Logic,dependent clause,action,If,"If 'Back Up' window requests a password, select 'Allow restoring without a password' radio button and click 'Continue'"
../testcases/packages/1414_Deja-Dup,0,Conditional Test Logic,dependent clause,verification,After,'Checking For Backups' step appears. After the progress is complete 'Restore from When?' step appears
../testcases/packages/1414_Deja-Dup,0,Conditional Test Logic,dependent clause,verification,After,"'Restoring' step with a progress bar is opened. After the process is complete, 'Restore Finished' step is opened"
../testcases/packages/1419_Firefox,0,Conditional Test Logic,dependent clause,action,If,"Do you use an Ubuntu flavour (Kubuntu, Xubuntu, Lubuntu)? If no, skip this test. The unity desktop provides the menu in its top panel by hovering over it"
../testcases/packages/1419_Firefox,0,Conditional Test Logic,dependent clause,action,If,"If there is no check mark next to ""menu bar"", click on ""menu bar"""
../testcases/packages/1423_LibreOffice,29,Conditional Test Logic,dependent clause,verification,When,"When reopening the file, the content should display correctly in PowerPoint application or the viewer."
../testcases/packages/1425_Network Manager,5,Conditional Test Logic,dependent clause,action,When,"When done, close the connection manager window."
../testcases/packages/1425_Network Manager,7,Conditional Test Logic,dependent clause,action,When,"When done, close the connection manager window."
../testcases/packages/1425_Network Manager,9,Conditional Test Logic,dependent clause,action,When,"When done, close the connection manager window."
../testcases/packages/1425_Network Manager,11,Conditional Test Logic,dependent clause,action,When,"When done, close the connection manager window."
../testcases/packages/1496_Thunderbird,5,Conditional Test Logic,dependent clause,verification,If,"The file browser should now contain a copy of the attached file. If this creates a link instead of a file or give an error while copying, you may be experiencing Bug #381017"
../testcases/packages/1496_Thunderbird,6,Conditional Test Logic,dependent clause,action,If,"Give it a name and provide the address of a server. If unsure, try using a public server such as use public Debian directory - Name: Debian - Server: db.debian.org - Base DN: dc=debian,dc=org"
../testcases/packages/1508_Simple Scan,0,Conditional Test Logic,dependent clause,verification,If,"If simple-scan did not detect your scanner did you get an error message displaying ""No scanners detected""?"
../testcases/packages/1508_Simple Scan,4,Conditional Test Logic,dependent clause,action,After,"Put a document into the scanner and Click ""Scan"". After the scan begins, click ""Stop the current scan"""
../testcases/packages/1515_Mesa (smoke),0,Conditional Test Logic,dependent clause,action,Where,"Where applicable, are you able to suspend and resume your system without issue?"
../testcases/packages/1516_Brasero,0,Conditional Test Logic,dependent clause,action,If,If the track has no silences
../testcases/packages/1516_Brasero,0,Conditional Test Logic,dependent clause,action,If,If the track has silences
../testcases/packages/1516_Brasero,0,Conditional Test Logic,dependent clause,action,Once,"Once you have added files, select one of those and click on ""Add a 2 second pause after the track"""
../testcases/packages/1516_Brasero,0,Conditional Test Logic,dependent clause,action,If,If you don't have a CD/DVD burner
../testcases/packages/1516_Brasero,1,Conditional Test Logic,dependent clause,action,If,If you don't have a CD/DVD writer
../testcases/packages/1516_Brasero,2,Conditional Test Logic,dependent clause,action,If,If you don't have a CD/DVD writter
../testcases/packages/1516_Brasero,3,Conditional Test Logic,dependent clause,verification,If,"If you don't have a CD/DVD writer, the window shows an option to create an image (iso/toc/cue)"
../testcases/packages/1516_Brasero,4,Conditional Test Logic,dependent clause,verification,If,"If you don't have a disc, the ""write to"" section will be gray out"
../testcases/packages/1517_Privacy,0,Conditional Test Logic,dependent clause,action,If,"If you have a ""System Settings"" icon on your Unity dash, click on it. If not, search in the Unity menu"
../testcases/packages/1517_Privacy,0,Conditional Test Logic,dependent clause,action,If,"If you have a ""System Settings"" icon on your Unity dash, click on it. If not, search in the Unity menu"
../testcases/packages/1517_Privacy,2,Conditional Test Logic,dependent clause,action,If,"Switch ""Include online search results"" to ""ON."" Open the unity menu. If you need to retype the search, do so."
../testcases/packages/1517_Privacy,6,Conditional Test Logic,dependent clause,verification,Unless,"Unless you opened the ""privacy"" application as root the ""Send error reports to Canonical"" checkbox should be disabled."
../testcases/packages/1559_Catfish,1,Conditional Test Logic,dependent clause,action,When,"When Search Index reports Locate database updated successfully, click Close"
../testcases/packages/1559_Catfish,3,Conditional Test Logic,dependent clause,action,When,"When Search Index reports Locate database updated successfully, click Close"
../testcases/packages/1578_Parole,0,Conditional Test Logic,dependent clause,verification,If,"If a required codec is missing, an installation prompt appears and installs the missing codec. Afterwards, media playback begins"
../testcases/packages/1578_Parole,1,Conditional Test Logic,dependent clause,action,If,"If you have a media file with subtitles, play this file"
../testcases/packages/1588_gThumb,2,Conditional Test Logic,dependent clause,verification,If,"If there are any results that match the criteria given they are shown on the browser view in gThumb window main area and under ""Catalogs"" on the folder tree"
../testcases/packages/1588_gThumb,2,Conditional Test Logic,dependent clause,verification,If,"If there are any duplicate files that match the criteria given they are shown on the browser view in gThumb window main area and under ""Catalogs"" on the folder tree"
../testcases/packages/1588_gThumb,6,Conditional Test Logic,dependent clause,verification,About,"About gThumg dialogue window opens and the ""Credits"" and ""License"" buttons correctly display the associated information"
../testcases/packages/1588_gThumb,7,Conditional Test Logic,dependent clause,verification,If,"If there are any results that match the criteria given they are shown on the browser view in gThumb window main area and under ""Catalogs"" on the folder tree"
../testcases/packages/1591_Blueman,2,Conditional Test Logic,dependent clause,action,If,"The test requires a Bluetooth device with search functionality for other Bluetooth devices, e.g. a mobile phone. If you do not have one, skip the test."
../testcases/packages/1591_Blueman,3,Conditional Test Logic,dependent clause,action,If,"The test requires an input device, e.g. a Bluetooth mouse or keyboard. If you do not have one, skip the test."
../testcases/packages/1591_Blueman,4,Conditional Test Logic,dependent clause,action,If,"The test requires a storage device, e.g. a mobile phone. If you do not have one, skip the test."
../testcases/packages/1593_pavucontrol,1,Conditional Test Logic,dependent clause,action,If,"If more than one sound output is available, press on sound output and change"
../testcases/packages/1593_pavucontrol,2,Conditional Test Logic,dependent clause,action,If,"If more than one hardware device is available, set output in Playback tab"
../testcases/packages/1593_pavucontrol,3,Conditional Test Logic,dependent clause,action,If,"If more than one hardware device is available, select default device Profile"
../testcases/packages/1595_Time Administration,3,Conditional Test Logic,dependent clause,action,When,"When the 'Changes applied' dialog appears, click 'Close'"
../testcases/packages/1599_Orage,4,Conditional Test Logic,dependent clause,verification,About,"About Orage dialogue window opens and not only the ""Credits"" button correctly display the associated information but also the ""Close"" button properly closes the dialogue window"
../testcases/packages/1599_Orage,5,Conditional Test Logic,dependent clause,action,When,"Define the contents of the appointment, detailing its Type, Title, Location, whether it's a all day event or not, its start time, duration, availability, categories, priority and notes. When finished either navigate to File ->Save and close or alternatively hit Alt+W keys"
../testcases/packages/1600_Ristretto,0,Conditional Test Logic,dependent clause,action,If,"From within the File Manager, right-click on an image file and Select ""Open with Ristretto"". If that option does not exist, select ""Open With..."" and either Select Ristretto from the list or choose the ""Open With Other Application"" and select Ristretto from the list."
../testcases/packages/1600_Ristretto,8,Conditional Test Logic,dependent clause,action,While,"Go to Edit->Preferences->Control tab, and check the ""Invert zoom direction"" checkbox. While pressing the Ctrl key, zoom in turning the mouse scroll-wheel backward and zoom out turning the mouse scroll-wheel forward."
../testcases/packages/1604_Gnome Calculator,1,Conditional Test Logic,dependent clause,verification,When,"When in programming mode there is a drop down menu for binary (Ctrl+B keys), octal (Ctrl+O keys) and hexadecimal (Ctrl+H keys) and the 'á' button opens a dialogue to convert characters to character codes"
../testcases/packages/1605_synaptic,0,Conditional Test Logic,dependent clause,verification,If,"The terminal launches. If the terminal does NOT start, see the test for your terminal to file a bug against it."
../testcases/packages/1614_Xfburn,1,Conditional Test Logic,dependent clause,verification,If,If this is your first time a message appears about adding your home directory
../testcases/packages/1614_Xfburn,2,Conditional Test Logic,dependent clause,verification,If,"If you have previous tabs open, the number of the composition will be the last"
../testcases/packages/1614_Xfburn,2,Conditional Test Logic,dependent clause,verification,If,If this is your first time a message appears about adding your home directory
../testcases/packages/1617_gmusicbrowser,4,Conditional Test Logic,dependent clause,verification,After,"After the current track has finished playing, the next track from the queue starts playing"
../testcases/packages/1617_gmusicbrowser,8,Conditional Test Logic,dependent clause,verification,If,"If the tracks have lyrics and they are found from the various lyrics online sites that gmusicbrowser queries subsequently, the lyrics are shown"
../testcases/packages/1617_gmusicbrowser,8,Conditional Test Logic,dependent clause,verification,If,"If information about the album is found from the web-based allmusic-service, an album-review and additional information is shown. Otherwise, the text ""No results found"" is shown."
../testcases/packages/1617_gmusicbrowser,8,Conditional Test Logic,dependent clause,verification,If,"If information about the artist is found from the web-based last.fm-service, artist biography information, events or similar artists is shown. Otherwise, the text ""No results found"" is shown."
../testcases/packages/1622_IndicatorChinaWeather,0,Conditional Test Logic,dependent clause,verification,When,"When you firstly startup the Indicator China Weather, you need to configure your location. Click ""Configure..."" menu,then click ""Locale"" and click ""Add(A)"" button,input the location in chinese or in pinyin,click ""Search"" button and choose a locale then click ""Forward(F)"" and ""Apply(A)"" button,then click the ""OK(O)"" button to finish the configuration.Did the app display the weather information of your locale?"
../testcases/packages/1623_UbuntuKylin DashScope,0,Conditional Test Logic,dependent clause,action,If,"If the buttons "">"" and """" or ""<""."
../testcases/packages/1623_UbuntuKylin DashScope,1,Conditional Test Logic,dependent clause,action,If,"If the buttons "">"" and """" or ""<""."
../testcases/packages/1623_UbuntuKylin DashScope,2,Conditional Test Logic,dependent clause,action,If,"If the buttons "">"" and """" or ""<""."
../testcases/packages/1627_Mugshot,1,Conditional Test Logic,dependent clause,verification,If,"If Pidgin and/or LibreOffice are installed and regularly used, a prompt will be displayed asking if it's intended to update those settings"
../testcases/packages/1630_light-locker,1,Conditional Test Logic,dependent clause,action,While,"While in locked screen, press Ctrl+Alt+F7"
../testcases/packages/1631_Xubuntu GTK3 Indicators,0,Conditional Test Logic,dependent clause,action,If,"If choose playlist is available, select new playlist"
../testcases/packages/1637_Audacious,1,Conditional Test Logic,dependent clause,verification,If,"If a window opens asking which application to launch, click on ""Cancel"""
../testcases/packages/1643_Musescore,3,Conditional Test Logic,dependent clause,verification,If,"If the ""enable sound while editing"" icon is highlighted, you hear the note sound as it appears on the staff"
../testcases/packages/1657_Gnome-system-monitor,0,Conditional Test Logic,dependent clause,action,If,"If not shown, click the processes tab"
../testcases/packages/1681_Thunar additional tests 1512120,0,Conditional Test Logic,dependent clause,action,for,"for i in $(seq 1 10); do touch ""$i.txt""; done"
../testcases/packages/1681_Thunar additional tests 1512120,0,Conditional Test Logic,dependent clause,action,while,"while true; do for i in $(seq 1 10); do mv ""$i.txt"" ""$i.txt.txt""; done; sleep 1; for i in $(seq 1 10); do mv ""$i.txt.txt"" ""$i.txt""; done; sleep 1; done"
../testcases/packages/1682_Thunar additional tests 1514912,0,Conditional Test Logic,dependent clause,action,If,Rename this file a few times - has Thunar crashed? If not continue renaming this file until you see the crash
../testcases/packages/1682_Thunar additional tests 1514912,0,Conditional Test Logic,dependent clause,action,When,"When Thunar crashes, again ignore the Apport warning and restart Thunar"
../testcases/packages/1682_Thunar additional tests 1514912,1,Conditional Test Logic,dependent clause,action,When,"When Thunar crashes, again ignore the Apport warning and restart Thunar"
../testcases/packages/1336_Pulseaudio (smoke),1,Conditional Test Logic,dependent clause,action,If,"If you use pavucontrol (sudo apt-get install pavucontrol), are you still able to control sound and input devices properly?"
../testcases/packages/1336_Pulseaudio (smoke),1,Conditional Test Logic,dependent clause,action,If,"If you have bluetooth audio hardware, does it work properly once paired?"
