Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/Studio/1674_Kdenlive,0,Misplaced Action,,verification,Keep,"Keep adding expected results in ""dd"" fields"
../testcases/packages/Studio/1674_Kdenlive,1,Misplaced Action,,verification,Note,"More expected results. Note: Make sure you keep the following ""strong"" text at the end"
../testcases/packages/Studio/1674_Kdenlive,1,Misplaced Action,,verification,Make,"More expected results. Note: Make sure you keep the following ""strong"" text at the end"
../testcases/packages/Unity/1393_Unity Dash,5,Misplaced Action,,verification,Enter,"Enter ""firefox"""
../testcases/packages/Unity/1393_Unity Dash,16,Misplaced Action,,verification,Make,"Make a search, open the filters and choose some options"
../testcases/packages/Unity/1396_Unity multimonitor multi-launchers,8,Misplaced Action,,verification,Ensure,Ensure the application is always opened on the monitor where your cursor is
../testcases/packages/Xfce/1562_Xfce4 Panel,0,Misplaced Action,,verification,Add,Add New Items window appears
../testcases/packages/Xfce/1568_exo-helper,0,Misplaced Action,,verification,Drop,Drop down appears
../testcases/packages/Xfce/1568_exo-helper,0,Misplaced Action,,verification,Drop,Drop down appears
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Misplaced Action,,verification,Restore,Restore num lock state is unticked
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,0,Misplaced Action,,verification,Restore,Restore num lock state is ticked
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,1,Misplaced Action,,verification,Run,Run dialogue opens
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,2,Misplaced Action,,verification,Shortcut,Shortcut command dialogue closes
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,2,Misplaced Action,,verification,Shortcut,Shortcut changes to Super+9
../testcases/packages/Xfce/1571_Xfce4 Keyboard Settings,3,Misplaced Action,,verification,Use,"Use default button ticked, model and layout options unavailable and greyed out"
../testcases/packages/Xfce/1576_Xfce4 Session and Startup Settings,4,Misplaced Action,,verification,Add,Add application dialogue appears
../testcases/packages/Xfce/1576_Xfce4 Session and Startup Settings,4,Misplaced Action,,verification,Add,Add application dialogue closes
../testcases/packages/Xfce/1580_Xfdesktop Settings,2,Misplaced Action,,verification,Ensure,Ensure that each are applied correctly.
../testcases/packages/Xfce/1580_Xfdesktop Settings,3,Misplaced Action,,verification,Ensure,Ensure that they each enable and disable their labelled functions
../testcases/packages/Xfce/1580_Xfdesktop Settings,4,Misplaced Action,,verification,Ensure,Ensure the desktop icons now represent the currently running applications
../testcases/packages/Xfce/1580_Xfdesktop Settings,4,Misplaced Action,,verification,Ensure,"Ensure that using the up or down arrows, or entering a value, changes the icon font size correctly. Unchecking the box should restore the font size to default"
../testcases/packages/Xfce/1580_Xfdesktop Settings,4,Misplaced Action,,verification,Ensure,Ensure that the icon applications now launch upon being clicked
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,2,Misplaced Action,,verification,Note,Note: 15 minutes is the shortest duration you can set with the sliders
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Misplaced Action,,verification,Note,Note: the match might be found in the application's description instead of its name
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Misplaced Action,,verification,Click,"Click ""Stop"""
../testcases/packages/Xfce/1586_Xfce4 Display Settings,1,Misplaced Action,,verification,Keep,Keep resolution dialogue appears
../testcases/packages/Xfce/1586_Xfce4 Display Settings,2,Misplaced Action,,verification,Keep,Keep resolution dialogue appears
../testcases/packages/Xfce/1628_Xubuntu Post-install,1,Misplaced Action,,verification,Confirm,Confirm they are listed in Thunar
../testcases/packages/Xfce/1628_Xubuntu Post-install,1,Misplaced Action,,verification,Confirm,Confirm you are able to read files from it
../testcases/packages/1424_Nautilus,11,Misplaced Action,,verification,have,have the same content?
../testcases/packages/1506_Software Center,11,Misplaced Action,,verification,Help,Help topics show information
../testcases/packages/1508_Simple Scan,5,Misplaced Action,,verification,move,move the mouse to a corner of the box can you resize the area you would like to crop?
../testcases/packages/1511_Pcmanfm,1,Misplaced Action,,verification,File,File moveme.txtmoves to the folder test. Double click folder testto confirm the file moveme.txtis there.
../testcases/packages/1517_Privacy,5,Misplaced Action,,verification,Feel,Are any applications missing? Feel free to do a quick glance of your favorite applications instead of the entire list.
../testcases/packages/1557_Mousepad,1,Misplaced Action,,verification,Save,Save As window opens
../testcases/packages/1557_Mousepad,1,Misplaced Action,,verification,Save,Save as dialogue closes
../testcases/packages/1557_Mousepad,3,Misplaced Action,,verification,Replace,Replace dialogue opens
../testcases/packages/1557_Mousepad,3,Misplaced Action,,verification,Replace,Replace dialogue does not close
../testcases/packages/1557_Mousepad,3,Misplaced Action,,verification,Replace,Replace dialogue does not close
../testcases/packages/1557_Mousepad,3,Misplaced Action,,verification,Replace,Replace dialogue closes
../testcases/packages/1557_Mousepad,3,Misplaced Action,,verification,Save,Save before closing dialogue appears
../testcases/packages/1558_Xfce4 Terminal,9,Misplaced Action,,verification,Find,Find dialog window opens
../testcases/packages/1569_Thunar,2,Misplaced Action,,verification,Create,Create New Folder dialogue opens
../testcases/packages/1569_Thunar,4,Misplaced Action,,verification,View,View changes to Icons
../testcases/packages/1569_Thunar,4,Misplaced Action,,verification,View,"View changes to detailed list, Configure Columns appears in View menu"
../testcases/packages/1569_Thunar,4,Misplaced Action,,verification,View,View changes to Compact List
../testcases/packages/1569_Thunar,5,Misplaced Action,,verification,View,View changes to /home/
../testcases/packages/1569_Thunar,5,Misplaced Action,,verification,View,View changes to /home/USER
../testcases/packages/1569_Thunar,5,Misplaced Action,,verification,View,View changes to /home/USER
../testcases/packages/1569_Thunar,5,Misplaced Action,,verification,View,View changes to selected locations
../testcases/packages/1569_Thunar,5,Misplaced Action,,verification,Read,Read manual online dialogue opens
../testcases/packages/1570_Gnumeric,0,Misplaced Action,,verification,Save,Save the current workbook dialogue opens
../testcases/packages/1570_Gnumeric,2,Misplaced Action,,verification,Save,"Save as dialogue appears, original file name and path highlighted"
../testcases/packages/1572_xMir,1,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1572_xMir,1,Misplaced Action,,verification,open,open some window (e.g. terminal)
../testcases/packages/1572_xMir,1,Misplaced Action,,verification,connect,connect switched on monitor
../testcases/packages/1572_xMir,1,Misplaced Action,,verification,Reconnect,Reconnect the monitor
../testcases/packages/1572_xMir,1,Misplaced Action,,verification,Reconnect,Reconnect the monitor
../testcases/packages/1572_xMir,2,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1572_xMir,3,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1572_xMir,3,Misplaced Action,,verification,Open,Open some windows (e.g. terminal)
../testcases/packages/1572_xMir,3,Misplaced Action,,verification,reconnect,reconnect the display
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,change,"change resolution down for “built in display”, note it, refer to as res2"
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,open,"open some windows (e.g. terminal & file browser), have windows on each screen open"
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,Reconnect,Reconnect the monitor
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,Reconnect,Reconnect the monitor
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,Reconnect,Reconnect monitor
../testcases/packages/1572_xMir,4,Misplaced Action,,verification,reconnect,reconnect monitor
../testcases/packages/1572_xMir,5,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1572_xMir,5,Misplaced Action,,verification,return,"return the orientation of the primary screen to normal, via System Settings... ->Displays, change the “Rotation” for the “built-in display” to be normal"
../testcases/packages/1572_xMir,5,Misplaced Action,,verification,return,"return rotation to normal, open System Settings... ->Displays, change the “Rotation” for mirrored displays to normal"
../testcases/packages/1572_xMir,5,Misplaced Action,,verification,select,select the 2nd monitor in the System Settings... ->Displays and change the Rotation clockwise
../testcases/packages/1572_xMir,6,Misplaced Action,,verification,Ensure,Ensure preconditions
../testcases/packages/1588_gThumb,1,Misplaced Action,,verification,Save,Save Image dialogue window opens
../testcases/packages/1588_gThumb,1,Misplaced Action,,verification,Create,Create Folder dialogue window opens
../testcases/packages/1588_gThumb,2,Misplaced Action,,verification,Find,Find dialogue window opens
../testcases/packages/1588_gThumb,2,Misplaced Action,,verification,Find,Find Duplicates dialogue window opens
../testcases/packages/1588_gThumb,7,Misplaced Action,,verification,Find,Find dialogue window opens
../testcases/packages/1593_pavucontrol,3,Misplaced Action,,verification,Drop,Drop down menu appears
../testcases/packages/1594_Pidgin,1,Misplaced Action,,verification,Add,Add Account dialogue opens
../testcases/packages/1594_Pidgin,1,Misplaced Action,,verification,Add,Add Account box closes
../testcases/packages/1594_Pidgin,2,Misplaced Action,,verification,Join,Join a Chat dialogue appears
../testcases/packages/1597_Users Settings,1,Misplaced Action,,verification,Create,Create New User dialogue opens
../testcases/packages/1597_Users Settings,2,Misplaced Action,,verification,Change,Change Advanced User setting dialogue opens at Contact Information tab
../testcases/packages/1597_Users Settings,3,Misplaced Action,,verification,Remove,Remove home folder for test user shows
../testcases/packages/1599_Orage,2,Misplaced Action,,verification,Pick,Pick timezone dialogue window opens
../testcases/packages/1600_Ristretto,2,Misplaced Action,,verification,Ensure,Ensure that the Preferences dialog box pop ups and is editable.
../testcases/packages/1614_Xfburn,2,Misplaced Action,,verification,Give,Give a name to the directory and add files to it as you did in the previous step
../testcases/packages/1614_Xfburn,4,Misplaced Action,,verification,Change,Change the size of the FIFO buffer
../testcases/packages/1614_Xfburn,4,Misplaced Action,,verification,Click,"Click on ""Scan for devices"" if your devices are not in the list"
../testcases/packages/1622_IndicatorChinaWeather,0,Misplaced Action,,verification,Click,"When you firstly startup the Indicator China Weather, you need to configure your location. Click ""Configure..."" menu,then click ""Locale"" and click ""Add(A)"" button,input the location in chinese or in pinyin,click ""Search"" button and choose a locale then click ""Forward(F)"" and ""Apply(A)"" button,then click the ""OK(O)"" button to finish the configuration.Did the app display the weather information of your locale?"
../testcases/packages/1622_IndicatorChinaWeather,0,Misplaced Action,,verification,Click,"Click the ""Weather forecast"" menu, did the app show 6 days weather forecast."
../testcases/packages/1622_IndicatorChinaWeather,0,Misplaced Action,,verification,Click,"Click ""Configure..."" menu, then Click ""Show temperature beside icon"" checkbox and click ""OK(O)"" button，did the app display temperature beside the icon?"
../testcases/packages/1622_IndicatorChinaWeather,0,Misplaced Action,,verification,Add,"Add several locales, did the information change corresponding to the change of locale?"
../testcases/packages/1624_Youker-Assistant,1,Misplaced Action,,verification,Reboot,Reboot the system to see weather the boot animation change to the setting.
../testcases/packages/1627_Mugshot,1,Misplaced Action,,verification,Capture,Capture from camera... dialog opens
../testcases/packages/1627_Mugshot,1,Misplaced Action,,verification,Capture,Capture from camera... dialog closes and the taken photo shows as label in the image button
../testcases/packages/1627_Mugshot,2,Misplaced Action,,verification,Select,Select a photo... dialog opens
../testcases/packages/1627_Mugshot,2,Misplaced Action,,verification,Select,Select a photo... dialog closes and the selected photo shows as label in the image button
../testcases/packages/1627_Mugshot,4,Misplaced Action,,verification,Help,Help opens ghelp:mugshot page
../testcases/packages/1638_MenuLibre,0,Misplaced Action,,verification,Select,Select a category appears
../testcases/packages/1644_Dia,1,Misplaced Action,,verification,Give,"Dia opens the ""Save"" window. Give a name to the file and press ""save"" button. The image is saved now"
../testcases/packages/1644_Dia,1,Misplaced Action,,verification,Give,"Dia opens the ""Export"" window. Give a name to the file, extension as "".svg"" and press ""save"" button. The image is exported as a SVG image now"
../testcases/packages/1646_Vym,1,Misplaced Action,,verification,Give,"Vym opens the ""Save"" window. Give a name to the file and press ""save"" button. The mind map is saved now"
../testcases/packages/1646_Vym,1,Misplaced Action,,verification,Give,"Vym opens the ""Export"" window. Give a name to the file, extension as "".svg"" and press ""save"" button. The mind map is exported as a SVG image now"
../testcases/packages/1652_kolourpaint4,0,Misplaced Action,,verification,Draw,Draw anything in the drawing area
../testcases/packages/1654_krecipes,0,Misplaced Action,,verification,Initialize,Initialize Database screen will be displayed
